cid,text,time,author,channel,votes,photo,heart,reply,time_parsed
UgyQ6uTp7g-yJY0kiX14AaABAg,Hereditary is overrated,1 year ago,James Stepanik,UCNr_kyHHH50UD5oT88qQrsw,0,https://yt3.ggpht.com/ytc/AMLnZu-81phv2_4A9QBSXCqihuatt95xqlLFEVlmjI04kg=s176-c-k-c0x00ffffff-no-rj,False,False,1639410202.349729
Ugxitz2bAw198qXQTrl4AaABAg,Half were good;  alot were rubbish.,1 year ago,puremongrel,UCP82HfCo-imvkLfETWPX3rA,0,https://yt3.ggpht.com/ytc/AMLnZu_vlOO06n48E6l-JdJhIb_nVz9WX32raaQwjpcK=s176-c-k-c0x00ffffff-no-rj,False,False,1639410202.350699
UgyLW8ygvEk0Z1RsMlB4AaABAg,you have no idea of what is a good movie.,1 year ago,João Pedro Pessoa Carvalho Pais,UCqWmn1TeEV3APc0JqkvaE-g,0,https://yt3.ggpht.com/ytc/AMLnZu8m8EY_p2lYZKTo8_fOskI2RFm3mxNzmlpUK0rdyQ=s176-c-k-c0x00ffffff-no-rj,False,False,1639410202.351699
UgxaXyQePYsg9X0qHYZ4AaABAg,Interstellar should have been on this list,1 year ago,Ishaan Ahmed,UC2NjAGouA903ak2T3g4iW9g,0,https://yt3.ggpht.com/ytc/AMLnZu9DaQazqSq-w3GehC5GXPHRbf91yGp76H57POLKMw=s176-c-k-c0x00ffffff-no-rj,False,False,1639410202.353699
UgxUuvX_JWIAODQZkyZ4AaABAg,"How come the social network is on the list? Even Jobs, the movie about Steve Jobs is better directed than this movie.",1 year ago,Ishaan Ahmed,UC2NjAGouA903ak2T3g4iW9g,0,https://yt3.ggpht.com/ytc/AMLnZu9DaQazqSq-w3GehC5GXPHRbf91yGp76H57POLKMw=s176-c-k-c0x00ffffff-no-rj,False,False,1639410202.353699
Ugz8FJPI2IW6BbCFPWx4AaABAg,"I mean...no. I see what you did there, but no. Agree to disagree. Good list though. Just, no. You will not be going to Hollywood.",1 year ago,Danielle LeClair,UCuyxBYOd1MAh1xYqQ-efxRw,0,https://yt3.ggpht.com/ytc/AMLnZu_hO0sdaPzZL-gLjGwRYoKB-voPqkO2QU8R6l3Y=s176-c-k-c0x00ffffff-no-rj,False,False,1639410202.355667
UgyVIiozFzHzLnlb2DF4AaABAg.9N4EK4B36JE9VnigKwn8eK,Average blockbuster movies doesn't deserve to be on the list,1 year ago,Glen Warne,UCnPL2NLMJ_OIzlVtQN90IIg,0,https://yt3.ggpht.com/ytc/AMLnZu_90US8J4TIVCsuw2cS6YuLfjxINjaW_-vbEw=s176-c-k-c0x00ffffff-no-rj,False,True,1639410202.607668
Ugw4vXbrPM4yUBT23vl4AaABAg.9MyW3c9vPQe9WvydZaeYkI,Average blockbusters aren't worthy of this list,11 months ago,Glen Warne,UCnPL2NLMJ_OIzlVtQN90IIg,0,https://yt3.ggpht.com/ytc/AMLnZu_90US8J4TIVCsuw2cS6YuLfjxINjaW_-vbEw=s176-c-k-c0x00ffffff-no-rj,False,True,1642088602.961666
UgybeC1urPPhK9gypFV4AaABAg.9LoXGSRzMZe9SeEYEsnKFd,yes gang culture lol,1 year ago,No Chi,UCQHtxNgqjTBNvmAY5Q8LvsQ,0,https://yt3.ggpht.com/ytc/AMLnZu9EjxQM5cCEOFdnK7KQe0MzbixLG_BWDsU-mw=s176-c-k-c0x00ffffff-no-rj,False,True,1639410203.205666
UgzTam2wxTyzheT3JQt4AaABAg.9LbX5hcF6Fp9a6qea_QemV,Why did you even mention Twilight? No one will ever put Twilight to the list,7 months ago,Andre Ekap,UCBF_uWU4XLHbjTFrVDj577g,0,https://yt3.ggpht.com/ytc/AMLnZu9uFsJfolPIv0Qd2aioJpytPGpoXgmJhugCXg=s176-c-k-c0x00ffffff-no-rj,False,True,1652453003.506668
UgxaXyQePYsg9X0qHYZ4AaABAg.9L6yLdMNS-K9Ly-n8Esng5,Lol,1 year ago,Aryan Kaushik,UCSvAnc6pjz7SNWl2_HVqGvQ,0,https://yt3.ggpht.com/ytc/AMLnZu81LhkZa9zBNq1LlQWEdD4eZBm02rN3-MwgL0rqtw=s176-c-k-c0x00ffffff-no-rj,False,True,1639410203.778293
UgzRBaNOc-fAmvUtgZR4AaABAg,Clearly a paid investment by Facebook.,1 year ago,Faded East,UCUogb0bMRUFj2KBi4LITopw,0,https://yt3.ggpht.com/ipkSyfSIrDynIqfTx-94KDBrnetQNi9UN6izXA4BNvJiiboIg_qAbN0YOpykn6SGHOg1Orgu=s176-c-k-c0x00ffffff-no-rj,False,False,1639410205.596807
Ugy56JUvmlFMfJvgtUt4AaABAg,"Mad Max at 4? I excuse most of these lists because they're subjective, but this list is almost entirely dog shit. Aside from LOTR, it is entirely dog shit. Avengers should have definitely been on the list, not an honorable mention.",1 year ago,Adam Golden,UCUaXdyZF8pRKek3GbllGNFQ,0,https://yt3.ggpht.com/ytc/AMLnZu9-2CU6cFG8nUkQXZFnRLT_5A3-3hH0rFlZV4SN=s176-c-k-c0x00ffffff-no-rj,False,False,1639410205.597807
