cid,text,time,author,channel,votes,photo,heart,reply,time_parsed
UgyNo00kgr3G6plqgfZ4AaABAg,"Be sure to set a reminder for the live premiere! Se you then!
For more Sci-Fi content, click here!: https://www.youtube.com/watch?v=TB6RCcUICLQ&list=PLmZTDWJGfRq3s40oehF1PffOLxABjmXOt",2 months ago,@WatchMojo,UCaWd5_7JhbQBe4dknZhsHJg,31,https://yt3.ggpht.com/ytc/AMLnZu-l7Zdv__cbONCNj1CL6e3PqZ8M440N8Z7EuLodnQ=s176-c-k-c0x00ffffff-no-rj,False,False,1665674247.418559
Ugz5nFxu-VF62764zid4AaABAg,No...Minority Report ?,31 minutes ago,@wnel47,UC4KVSuXfkd0T6kwbFcxBdEw,0,https://yt3.ggpht.com/ytc/AMLnZu_ePiUH6jRZW47SS1ZfdUkQ_CwFw7lvTq8d4Q=s176-c-k-c0x00ffffff-no-rj,False,False,1670946387.420558
Ugwf9HEebcbDZes3lZt4AaABAg,Amazing... your disgust for Interstellar is mind-boggling...,2 hours ago,@Gois83,UC_JoAFLO99l4jxgAv4mUVmQ,0,https://yt3.ggpht.com/ytc/AMLnZu_Sr_Qtt3U7Uj_so4WictNCtP2Lngnb3LIpTtVX=s176-c-k-c0x00ffffff-no-rj,False,False,1670941047.42158
UgwMN6xTU2M1mr-Z_Yd4AaABAg,So far off it’s not even funny totally lost credibility with me,3 hours ago,@joepettibone7588,UCDGLlpTUth8t5w_eqCcg39g,0,https://yt3.ggpht.com/ytc/AMLnZu94IsWGYae7RIVlUc5h-F_h6COIJzLKUwqLXA=s176-c-k-c0x00ffffff-no-rj,False,False,1670937447.422562
UgzV363pgHfPRLd3uqR4AaABAg,the man from earth worth a mention,4 hours ago,@endlessfreedomful,UCtQ0pCmsjKDFcVJ9OaKBbsQ,0,https://yt3.ggpht.com/ytc/AMLnZu9LqAiXObOeEophWfpX-2AB-0sK8cCKVMKlceOJdQ=s176-c-k-c0x00ffffff-no-rj,False,False,1670933847.423558
Ugw4CXRsNptF_8CfeIx4AaABAg,"Interstellar, Jurassic Park, Prometheus, Twelve Monkeys, Wall-E, The Thing, Edge of Tomorrow, Men In Black, The Fifth Element, Moon, The Abyss, District 9, Mr. Nobody, Looper, Eternal Sunshine Of The Spotless Mind, Source Code, A Clockwork Orange, Spiderman: Into The Spiderverse, Sunshine, Arrival, Guardians of the Galaxy, Ironman and Avengers: Endgame.",4 hours ago (edited),@kertenteria277,UCnrMdYxo-qoL3m-Rqf_E-FQ,0,https://yt3.ggpht.com/ytc/AMLnZu8-1CkQUnqfipBpB8TKEHV4kJLCfo4yAKGjQ_df8Q=s176-c-k-c0x00ffffff-no-rj,False,False,1670933847.424557
UgzfmaztF32vZT9uDEF4AaABAg,"""The Time Machine"" (1960 version Starring Rod Taylor) deserves to up there with other top entries.",4 hours ago (edited),@user-ob3fb2ho3v,UCDq8jAatyMwcNqKpHN5EkVw,0,https://yt3.ggpht.com/ytc/AMLnZu_9YzRXwEOVQXI6Nfaj06eFAZNz-4ZEir-YENteSA=s176-c-k-c0x00ffffff-no-rj,False,False,1670933847.426558
UgwM-RPWIhc2Ue79IjZ4AaABAg,I’m surprised fifth element didn’t make it,7 hours ago,@murph125,UCqen9eKjYr0sSH_k8ZS4b0Q,1,https://yt3.ggpht.com/ytc/AMLnZu-WW9wxzdXKkRJOtNSWz5yoGCq9ASx3X8W2eU5t9h-zreq8r2OHWPhDvIiTULpc=s176-c-k-c0x00ffffff-no-rj,False,False,1670923047.428559
UgzvqGpR49t2Od7dEr94AaABAg,What about predator and all those movies?,12 hours ago,@brewerbeargirl,UCwwGx_jqu15ADhjmdZjlv2A,0,https://yt3.ggpht.com/ytc/AMLnZu_AuDJyBzHqY4D3eu6FysagmmxJXqL6JZa-cX8cQQ=s176-c-k-c0x00ffffff-no-rj,False,False,1670905047.429566
Ugy0UzsHx72HjNFixqx4AaABAg,...MINORITY REPORT...,12 hours ago,@psychevisionproductions9304,UCPxy6Ykys2hK6_yz3U0vayA,0,https://yt3.ggpht.com/ytc/AMLnZu9P9_W2D9GM_p1s63RIfroS4HaGkBgGclFELQPh=s176-c-k-c0x00ffffff-no-rj,False,False,1670905047.43056
UgwXtC4fktGQQz5ofE14AaABAg,Avatar plot is simply ridiculous,16 hours ago,@Korystin,UChjA9tSmQGYnH7MDtQKUCfQ,0,https://yt3.ggpht.com/ytc/AMLnZu9GGyrCPNnxktDTa48r5wAnfrTvkGA3KOzUY1Xm=s176-c-k-c0x00ffffff-no-rj,False,False,1670890647.431558
UgzVb4cC-X9-jO6spqN4AaABAg,Terminator in second place is a good way to terminate mojo credibilty...,16 hours ago,@jamaral3233,UCq2HV_bUBbq_tWDCd9u9zCA,0,https://yt3.ggpht.com/ytc/AMLnZu8tWqrySrJ32XuwInKDBkutPM17a-zgH5QMLw=s176-c-k-c0x00ffffff-no-rj,False,False,1670890647.432558
UgzqM-0IC4dUMBuHkOJ4AaABAg,A Clockwork Orange should of been in this list. First Mad Max way better than the remake.,18 hours ago,@jiveturkey8728,UC35So7WR3hrqOh7qqBsBbNA,0,https://yt3.ggpht.com/ytc/AMLnZu9Uxd7sSSaVWowFPx2-LnR_xL8UtFHKuOooF3J0_YhaD2iyEZxVIan1467cASrz=s176-c-k-c0x00ffffff-no-rj,False,False,1670883447.433559
UgykLKlFMwvthxBDheR4AaABAg,"I watched the Matrix after its release on a rented tape.  I got to it late on a work night yet started watching it after 11 PM.  When the movie ended, I took a few seconds to try to comprehend what I had just watched and rewound the tape and watched it again to about 3:30.  I didn't care that it was going to be a rough day, I just had my mind blown away.",20 hours ago,@ernestcote3398,UCgjU_qDamkgO3ittNaUc4AA,0,https://yt3.ggpht.com/ytc/AMLnZu-2RJ0tsVPo-iNhCMQFB8FUteUwBj8Aqm4TqA=s176-c-k-c0x00ffffff-no-rj,False,False,1670876247.435572
Ugze6RlCQ5Ybele6nIl4AaABAg,Dark City?,20 hours ago,@corneliucirja429,UCvslKhFzbYEb76MnIqAtWjg,0,https://yt3.ggpht.com/ytc/AMLnZu_UcXHeVuNbbYYmfTbvQTFR8gNIiFX-YHSe8qQ2pQY=s176-c-k-c0x00ffffff-no-rj,False,False,1670876247.436559
UgyhzExBPnSNDchyx1x4AaABAg,What happened to the thing & the blob (original) & lost in space and perhaps starman and war of the worlds should have been near the top of the list,20 hours ago,@scottmadoff7444,UC19X_xEskOjg32LnMXmNPWA,0,https://yt3.ggpht.com/ytc/AMLnZu-2OnpgzRd232S_syDEekG8MsBHS9MWfhaCUg=s176-c-k-c0x00ffffff-no-rj,False,False,1670876247.438576
UgycYWDLM8mBHYGU08x4AaABAg,is interstellar a joke to watch mojo,1 day ago,@jonathanyakubu2933,UCpN-C9h_6kfQe6GRGKEs2pQ,0,https://yt3.ggpht.com/ytc/AMLnZu_fNLFNOemNm4NPOguErRWH4tnQ-mekZY08hXfLmQ=s176-c-k-c0x00ffffff-no-rj,False,False,1670861847.439559
UgxmVyaZEfQxgDnBk254AaABAg,"2001 is a great film but I still rate the original Star Wars ""A New Hope"" . as number one. Everything on a grander scale and far more character development. A whole new universe. And the good vs. evil storyline is like a great Western. The Empire Strikes back is entirely dependent on having seen the original. I rate it # 2.    2001 3rd.    Alien and its sequel are more horror movies... than science fiction genre IMHO.  Forbidden Planet was way, way ahead of its time and the characters really well done... including the robot. A great film with a great story based on Shakespeare. I always have a soft spot for Close Encounters. The Day the Earth Stood Still is a true classic.. The original Matrix is spellbinding.",1 day ago (edited),@TheStarflight41,UCR4MooAz-tZ5oQcRetGBXMQ,0,https://yt3.ggpht.com/ytc/AMLnZu9KQVlKMjU7tLSPiOXsguG4-DHOqVo3pc2Fjw=s176-c-k-c0x00ffffff-no-rj,False,False,1670861847.440559
UgwmEBz8466POxj7yw54AaABAg,Very good #1 choice.,1 day ago,@scottbunnell4640,UCuG7-3OgJNDD-Ts_zMhMX4Q,0,https://yt3.ggpht.com/ytc/AMLnZu96kWycOsc7GdPQFkgu8rMeHX6nX-R2zy-M-fF2HQ=s176-c-k-c0x00ffffff-no-rj,False,False,1670861847.442562
UgxFyJ6KSL3udNUWZ814AaABAg,"and how can you pick Aliens over Alien, ridiculous",1 day ago,@cutalin,UCKIV3t4xzKHGZ-PjNVFgVVg,0,https://yt3.ggpht.com/ytc/AMLnZu8aFnHy2N0ONycjCAq8z7zamP2jtKBER2ujdbnIIA=s176-c-k-c0x00ffffff-no-rj,False,False,1670861847.44356
UgyNo00kgr3G6plqgfZ4AaABAg.9gtNI7rO1Q89gtO6sHBYev,Can’t wait,2 months ago,@chasehedges6775,UCy9G7M_N1ze8Ff2rqy9YQWQ,3,https://yt3.ggpht.com/ytc/AMLnZu-R3mv1hiotbGSoOUJClAgRHKdayubsLW77_LRFIQ=s176-c-k-c0x00ffffff-no-rj,True,True,1665674247.744297
UgyNo00kgr3G6plqgfZ4AaABAg.9gtNI7rO1Q89gzHyzIWt8J,I had kind of hoped Arrival to be in this list as the story is well made and it makes you question the concept of time.,2 months ago,@Excanda,UCKsZJ1hgPJBI0uER-vU6-YQ,4,https://yt3.ggpht.com/ytc/AMLnZu8K0E3uqrE1RxMMw5-UN_BUUbM7qhY0H4BkZe9F=s176-c-k-c0x00ffffff-no-rj,False,True,1665674247.747274
UgyNo00kgr3G6plqgfZ4AaABAg.9gtNI7rO1Q89gzRbNWxfEB,The Thing deserves an honorable mention because it blends innovative practical effects and horror with themes of mistrust and paranoia.,2 months ago,@michaelmonthey5974,UC1jzvyORfc4_1bCPQxh-rzg,1,https://yt3.ggpht.com/ytc/AMLnZu-JV5Hz4NDWKK0UF5NTEaYb9xaCztPcmE0org=s176-c-k-c0x00ffffff-no-rj,False,True,1665674247.750267
UgyNo00kgr3G6plqgfZ4AaABAg.9gtNI7rO1Q89gzTu2uI594,2001 a space odyssey,2 months ago,@erzaender,UC1FJGxDo3nI31kn6vf7A3nQ,1,https://yt3.ggpht.com/veM17-SRqszEMUlUAuI7n5v2UCrFS2V6gT6wzEMch-SZGE8P0EzuuSsCw3D9F39IG_Iwt03d=s176-c-k-c0x00ffffff-no-rj,False,True,1665674247.752267
UgyNo00kgr3G6plqgfZ4AaABAg.9gtNI7rO1Q89gzbmZL2rl5,"Rebecca,
Avatar? I thought you would not include animated films 🤷🏿‍♂️🤦🏾‍♂️",2 months ago,@mananimal3644,UC4x9ZmhyQtm8jjQ7l3eHw6w,2,https://yt3.ggpht.com/ytc/AMLnZu9H8MV273zFuXzXLhqs30cyWsdHO7wUV9czTvtQ=s176-c-k-c0x00ffffff-no-rj,False,True,1665674247.754267
UgyNo00kgr3G6plqgfZ4AaABAg.9gtNI7rO1Q89gzoLCJJ85Y,I'm extremely shocked that a few key entries were left out specially original films like the Tomorrow War... among many others but it still was a great list!,2 months ago,@jasonknowledge8824,UCR8V07CsRvf9Ni-Gv6i3_7A,1,https://yt3.ggpht.com/ytc/AMLnZu8D806_L2SUIar7AoNfGjeuCQg_3y1_ZUwzho2N3A=s176-c-k-c0x00ffffff-no-rj,False,True,1665674247.756266
UgyNo00kgr3G6plqgfZ4AaABAg.9gtNI7rO1Q89h-V7No_jEk,"I love the list…except I will always disagree. Aliens is too bombastic to be as tense and nerve wracking as the original. Alien is my call, all the way. I guess it’s only one entry per director though",2 months ago,@markmovieman442,UC5k9TRVaWDjpBilGUnrF7Vg,0,https://yt3.ggpht.com/ytc/AMLnZu-JlDgY8M0QxK9FbtgL2p2hTVyQDZaFCKca2EP6Mg=s176-c-k-c0x00ffffff-no-rj,False,True,1665674247.758266
UgyNo00kgr3G6plqgfZ4AaABAg.9gtNI7rO1Q89h2N6FZf3es, @jasonknowledge8824  Tomorrow War makes no sense. Why draft people in the past to fight in the future when you can go to the past and train them to prepare for the fight and so not create the problematic situation in the first place. They are losing in the future because there are too few to fight... why? They got drafted to fight in the future...,2 months ago,@Excanda,UCKsZJ1hgPJBI0uER-vU6-YQ,0,https://yt3.ggpht.com/ytc/AMLnZu8K0E3uqrE1RxMMw5-UN_BUUbM7qhY0H4BkZe9F=s176-c-k-c0x00ffffff-no-rj,False,True,1665674247.7603
UgyNo00kgr3G6plqgfZ4AaABAg.9gtNI7rO1Q89h34EOfJ_l-," @Excanda  that would be a good question if they didn't already explain it away in the movie. They couldn't go any further in the past because the time travel equipment was already an experimental tech to begin with. What they could've done instead though, is shared that tech with the past until they perfected it and just sent everyone from the future to the past until no one was left in that future at all until they learned to beat the monsters.",2 months ago,@jasonknowledge8824,UCR8V07CsRvf9Ni-Gv6i3_7A,0,https://yt3.ggpht.com/ytc/AMLnZu8D806_L2SUIar7AoNfGjeuCQg_3y1_ZUwzho2N3A=s176-c-k-c0x00ffffff-no-rj,False,True,1665674247.761266
UgyNo00kgr3G6plqgfZ4AaABAg.9gtNI7rO1Q89h3Vv_ee_Ni, @jasonknowledge8824  ok maybe the movie is one to watch then. Haven't seen it yet.,2 months ago,@Excanda,UCKsZJ1hgPJBI0uER-vU6-YQ,0,https://yt3.ggpht.com/ytc/AMLnZu8K0E3uqrE1RxMMw5-UN_BUUbM7qhY0H4BkZe9F=s176-c-k-c0x00ffffff-no-rj,False,True,1665674247.763267
UgyNo00kgr3G6plqgfZ4AaABAg.9gtNI7rO1Q89h8KMzvZp-g,I’m surprised Predator did not make the list,1 month ago,@jamesmontalvo178,UCXzIYJ86LRPAaqHl5W3IxEg,0,https://yt3.ggpht.com/ytc/AMLnZu-Kvw7OeGUjPJVSD8iwZVBMUUPBymHu-QhYFA=s176-c-k-c0x00ffffff-no-rj,False,True,1668356248.085093
UgyNo00kgr3G6plqgfZ4AaABAg.9gtNI7rO1Q89iwZ2ImMK6x,"Dune 2021 only gets ""honorable mention"" after winning 6 academy awards, 1 Golden Globe and 5 BAFTAS?!? Who made this list?",2 weeks ago,@beammeier4997,UClFeMKbVhcfMz5AOq68CbGA,0,https://yt3.ggpht.com/ytc/AMLnZu_hH-6FJjo6qAfuC84ajO7lqqufOtk44Pv12seh4U70INY_kwlhrIEmUTN5nmto=s176-c-k-c0x00ffffff-no-rj,False,True,1669738648.086094
Ugy8J7MWGeC7urimXy94AaABAg,Solaris si such an outdated and poor production movie. Any other Tarkovsky movie is ten times better than this one.,1 day ago,@cutalin,UCKIV3t4xzKHGZ-PjNVFgVVg,0,https://yt3.ggpht.com/ytc/AMLnZu8aFnHy2N0ONycjCAq8z7zamP2jtKBER2ujdbnIIA=s176-c-k-c0x00ffffff-no-rj,False,False,1670861848.73899
UgwnaMVT60BzJoEpj2p4AaABAg,"I agree with the #1 pick.  After watching this movie back in the day when it first came out, I proceeded to the theaters no less than 11 times to see it again.  Though there was a lot of questions about the meaning, if you read the book, the meaning becomes clear.  But, what I found most fasinating was the special effects.  As some scientists have said, this movie was as close to realism as they ever have seen on screen and I agree.  I guess that is why I loved it so much.  And, of course, I have since purchased the DVD and watch it every so often just for the amazement it gives.",1 day ago,@jeffreyburley4033,UCdBYX9LQ4sDFmUe1W-5lPHg,3,https://yt3.ggpht.com/ytc/AMLnZu8sxuHnjVOLuN9TrRACZZKOFtDLA8v3Mr34z_3C6g=s176-c-k-c0x00ffffff-no-rj,False,False,1670861848.73999
UgwET0PTzTrnpxlDLRt4AaABAg,"1. Matrix
2. Matrix Reloaded
3. Matrix Revolutions
4. Animatrix
5. Terminator 2",1 day ago,@jedigovna,UCCbGXdIkdn2iIRZqo7hVZFw,0,https://yt3.ggpht.com/DSE0phCBusCVKwCcTeOKYJUoipK38bo4J1nOYNAuV3q5hxsRclLVKxll1r1snmSP4SBnJWtu3g=s176-c-k-c0x00ffffff-no-rj,False,False,1670861848.740977
UgzFXPepnxh8XzuzMkF4AaABAg,Close Encounters of the Third Kind didn't even rate an honorable mention ? really ?,1 day ago,@robertmclernon4836,UC0a1BuqFSg2-zaiogkb80QQ,0,https://yt3.ggpht.com/ytc/AMLnZu-kHM8nPJLHSj4hdIonYhInb6ZhZ7-QEapTOA=s176-c-k-c0x00ffffff-no-rj,False,False,1670861848.741945
Ugwj1JCgOgonJJVRmpF4AaABAg,too many to mention,1 day ago,@redfan15,UCRJOOh4wyL0utfc_P_NFxbA,0,https://yt3.ggpht.com/ytc/AMLnZu_03aMziH-7NCHNzk-FI_a7U-l3ACXpmJB59w=s176-c-k-c0x00ffffff-no-rj,False,False,1670861848.742977
Ugyf1cnTy-gy7RnGYUd4AaABAg,"I think District 9 deserved an honourable mention too, with its themes of 'otherness' too!",2 days ago,@supernoodles91,UCULtVL2pezD3llxpIcREohg,5,https://yt3.ggpht.com/ytc/AMLnZu-R1PTd2p_Td2dAvikqQjyPUKX3pca2L6MYqQ=s176-c-k-c0x00ffffff-no-rj,False,False,1670775448.742977
UgyjK0qmbJL5VD1rz654AaABAg,Tbh I find Blade Runner remake is way better than the original.,2 days ago,@sebulbathx,UCWOnWJP2o_AfjjqIkJ3V33w,0,https://yt3.ggpht.com/ytc/AMLnZu_mGB2ctp23RPrYd_LIugFTxqJErji1fQN347Pv=s176-c-k-c0x00ffffff-no-rj,False,False,1670775448.743977
Ugx2ZQIirJV41bWc3sF4AaABAg,Independence Day... Come on!,2 days ago,@douglasleon1171,UC-JmShAWC7rPDA6yWybBHPw,0,https://yt3.ggpht.com/ytc/AMLnZu_0BUli27FqfVuczam_vLlrHlv2jyYpx2ZfR20nQQ=s176-c-k-c0x00ffffff-no-rj,False,False,1670775448.744977
UgyPlvh2jrRKn7EFLpN4AaABAg,"About 5 films should not even be in the top 20 of all. Value of technology is one thing, but a great story is another. 1 of these films the acting was awful and I'm not talking about the 1950's and earlier. Some did not fit this category at all. WatchMojo you messed up on this one.",2 days ago,@williamlynn6084,UCWgxlNEye0ZE_8POj89Nrag,0,https://yt3.ggpht.com/ytc/AMLnZu_4jG-EI6H1aoiMDjE-X2WGyw_HChZcIa1egw=s176-c-k-c0x00ffffff-no-rj,False,False,1670775448.745948
UgwRkPDAYsmgKPpkFxh4AaABAg,Event Horizon?,2 days ago,@brownlive9518,UCcf2rS9_2NDkVxEGy1M62Wg,0,https://yt3.ggpht.com/ytc/AMLnZu_csC1PBMRNI2b9b4vWYaq2AQazT3gXYov-yQ=s176-c-k-c0x00ffffff-no-rj,False,False,1670775448.746987
Ugye-oN55BNJwsEnBJV4AaABAg,"Well I'm a baby boomer and I could certainly add a few, the same goes for music. You buy a greatest hits album by your favorite band and you always think of ones that should there. so maybe those aren't the best, just our favorites.",2 days ago,@rayhughesman10,UCsnSZN_33oAbffBkkibrxBw,0,https://yt3.ggpht.com/ytc/AMLnZu_OYU6UiQbhIwNrcAye0IwHOonLGBBiUFcxUuSs9Q=s176-c-k-c0x00ffffff-no-rj,False,False,1670775448.747988
Ugwihq29Wa4GC3hvq514AaABAg,"Seriously? ""Avatar"" in the number 19 slot?",2 days ago,@donnbyrne1971,UCp7VsNbP02BCwTx-V5uvsjw,0,https://yt3.ggpht.com/ytc/AMLnZu8pjtYR7VGOiWJpyNxOnlXRFRXvAIWfBKlPTfiKPTJQSlq2kbwNxXjOQ2lWelRE=s176-c-k-c0x00ffffff-no-rj,False,False,1670775448.748986
Ugx9nqFvrbFfExbmz7J4AaABAg,'Omega Man' is unforgettable; one of the best 'last man on earth' movies ever!,2 days ago,@macafeez,UC00gPzm-3bMxQSD8b9OPeNw,3,https://yt3.ggpht.com/ytc/AMLnZu_whT59sUwOgd4UBnjhiMZC6bWDTCHxbLmscqoQ=s176-c-k-c0x00ffffff-no-rj,False,False,1670775448.749944
UgxFlf4iGTFUCce8v1x4AaABAg,In what universe is forbidden planet better than inception?,2 days ago,@supermovietimebros6770,UC9McCtV6q5qbxMfkhkMdLaA,0,https://yt3.ggpht.com/ytc/AMLnZu_U2Ddlq34jlhz_SEjz3IT2BFS_uV6tbW7Xx8dS-w=s176-c-k-c0x00ffffff-no-rj,False,False,1670775448.750944
UgwLZtepi2sF8uRxVaR4AaABAg,"The Fifth Element is gold. Story, acting, humor and action. A superior Sci Fi movie.",2 days ago,@nidaldeeb5663,UCXwloLiUMlu3qtdZpHqU9tQ,4,https://yt3.ggpht.com/ytc/AMLnZu_xIfxEkSY0QTqt5ruVOcQDfNuo7WZr8ecrRA=s176-c-k-c0x00ffffff-no-rj,False,False,1670775448.751956
Ugwtsv2ZXB0qEH1Gt_Z4AaABAg,"you forgot a few that were better than what was listed: Predator, the blob, etc and the first Alien was better than #2 by far..I could go on on what you missed..!",2 days ago,@drewpederson2039,UC5hXkUiiPRKGoZLqbqeBGRw,0,https://yt3.ggpht.com/ytc/AMLnZu-I19tOrtu715IG417k7_Od5LKknADKW5a4KA=s176-c-k-c0x00ffffff-no-rj,False,False,1670775448.752952
UgwSTka-hlrjjWJv0fV4AaABAg,"Star Wars ANH, Close encounters, Alien and the Thing need to be in there if we are talking a pure top 20 but I appreciate you’ve tried to spread it out and include a wider range of classics. The second Bladerunner is better overall than the first one also imo.",3 days ago,@dimension9680,UCd_oWRAHhnJzkxWSh9VSKCw,0,https://yt3.ggpht.com/ytc/AMLnZu_MwWtC5N7KTKt9uyCbfRrRiKl9-coNKbOg=s176-c-k-c0x00ffffff-no-rj,False,False,1670689048.753945
Ugw-V3PWDEWUOUcuq4B4AaABAg,Thank you thank you Thank You for 2001 a Space Odyssey at 1!!!,3 days ago,@timgriffin3368,UCi9CzDjrsktAaM6aeWeD4Ew,1,https://yt3.ggpht.com/ytc/AMLnZu_8F4bBW_d7448MUB8dabZAqEvPkATE1QeDQw=s176-c-k-c0x00ffffff-no-rj,False,False,1670689048.754944
UgxnBo_5M68qm-hcFQd4AaABAg,I quit watching because I only found one decent film by the time you got to #13.,3 days ago,@johnbachman8908,UCy1fsZZshtpDT5rjEKAkcnA,0,https://yt3.ggpht.com/ytc/AMLnZu-4bL-r2vgg4XpMKbc3Qmf1O0XhtGc-l1ym-w=s176-c-k-c0x00ffffff-no-rj,False,False,1670689048.755945
Ugzkbbe55gt11gGEWX94AaABAg,"Prometheus: Ridley Scott. Noomi Rapace. Michael Fassbender. Idris Elba. Charlez Theron. In my opinion, a valid independent ""successor"" to Aliens. It explained the ""space jockey"", and why this version of the 'universe' came into being. The realism displayed in the set design and CGI are unlikely to be repeated in the near future.",3 days ago,@ndotl,UC7rBK2_4BddB0n6klzwk06g,4,https://yt3.ggpht.com/ytc/AMLnZu8SJoSh-jIZ3PfV6gxC0R61Wws9eCXUCzpaFyX5=s176-c-k-c0x00ffffff-no-rj,False,False,1670689048.755945
UgyI0HDHHVQHNRZAzyl4AaABAg,"As much as I like the Back to the Future franchise, (I even played the TellTale video game), The Jacket is a far better time travel movie.",3 days ago,@TheChromescorpion,UCFV0wpYXROp-dF9AK2-qstQ,0,https://yt3.ggpht.com/ytc/AMLnZu_NJBCC7qmEitcsI_lShMmvQ2d4awluohY5OoW6=s176-c-k-c0x00ffffff-no-rj,False,False,1670689049.148786
UgwhFo7qdUY5p8WjNSJ4AaABAg,"I'm surprised to see ""Bicentennial Man"" didn't make it, it's a masterpiece.",3 days ago,@ingerasultau7,UCK_KDSPqeFzoFOsEuidJv_Q,0,https://yt3.ggpht.com/155syz0xdXdEY-oMkOwkDv725losTmRxAT5T_wTDfDtEmLrwOf_zhvzEDuO04S4-Wv1gRpCMpg=s176-c-k-c0x00ffffff-no-rj,False,False,1670689049.150787
UgyV_mP_p5dLbVA7rLd4AaABAg,"The Matrix is a remake of Tron. A user is finding his way through the inner software of a computer. There are programs trying to stop him. That's Tron. Some of the effects are impressive, but some of the story is just dumb.
Using people as a source of electricity? Surely, just burning food in a steam engine will get more BTUs out of the food than the surplus a human body will provide.
Then, in the big showdown, they are using mechwarriors without face coverings for the pilots. Obvious what's going to result from that design flaw. Then, in the dumbest flaw of all, with all the sophisticated technology they have developed, when the mechs run out of bullets, they get reloaded from one kid running around with a wheelbarrow.
I'll never watch one minute of any Matrix sequel again. I'd vote for a Republican first.",3 days ago,@jakurdadov6375,UC_VvC2Fr6psPRxupBZeq0QA,0,https://yt3.ggpht.com/ytc/AMLnZu8nJCgXVf031iSU7vyc9aDktTGPNkuRMv3lFQq7oH_ogK_7n6HZNNhnrrCaU9tq=s176-c-k-c0x00ffffff-no-rj,False,False,1670689049.151787
UgyDcfcigMky_iHnWbF4AaABAg,"Adding my voice to the crowd of ""WHERE WAS ..."" - Spaceballs? Ice Pirates? Time Bandits?  AND Serenity?!?",3 days ago,@WholeBodyEducation,UCfjduwT9xhbgfhvnMSIcAPg,0,https://yt3.ggpht.com/ytc/AMLnZu8eKwXaTZfbrf0OADPaIYej89deNLOcVgWhK0_o17Q=s176-c-k-c0x00ffffff-no-rj,False,False,1670689049.152787
UgxcINR7GWG9inRCdw14AaABAg,Back to the Future is #12? R U kidding me? This is THE film  when most of Y-generation started to really think about the future,3 days ago (edited),@andreishaikhitdinov5151,UCIrJWJLYIDJdmC6jJnrkUHQ,2,https://yt3.ggpht.com/ytc/AMLnZu-JooNFjOj11oDzKEvMid7-bJxcrHVnQ6UTcPYq=s176-c-k-c0x00ffffff-no-rj,False,False,1670689049.153787
UgzxjdS4qmVUHIoYkKF4AaABAg,Her? Is such a bore IMO. District 9 and Elysium are pretty good,4 days ago,@tankshot3256,UCNVixBh-3m82BnQ_UxgVsPg,0,https://yt3.ggpht.com/ytc/AMLnZu9nTDLsHsInTnJhhqxzODOot59rtv_FOedcouvSYg=s176-c-k-c0x00ffffff-no-rj,False,False,1670602649.15579
UgyENAO2BsjTGWXQSll4AaABAg,"Your No. 1 choice was a big yawn fest to me.  The story was ok, but the way the story was told was not Stanley Kubrick's best work.  I really think a glaring omission from your list is the classic 1960 film of H. G. Wells' THE TIME MACHINE.",4 days ago,@meredithinserra4670,UCauv4BR1Prp77gL79-xz3Fg,0,https://yt3.ggpht.com/ytc/AMLnZu9uckjZr-URddexeuJ9A7ODfXqVjJXn255R8JlE=s176-c-k-c0x00ffffff-no-rj,False,False,1670602649.15682
UgwyNeq0K0EvrV3jEbZ4AaABAg,The Empire Strikes Back should have been number one.,4 days ago,@user-lo6pm8fi5f,UCHacSw8nvxoxxiwPk519-fQ,0,https://yt3.ggpht.com/ytc/AMLnZu-7DKQteKaz2IHVPYzkMIYWTPbP6FAlQxqM0w=s176-c-k-c0x00ffffff-no-rj,False,False,1670602649.157819
Ugy9KBh-yxEExGn_O-h4AaABAg,A lot of trash on this list,4 days ago,@cashmircmb,UCCK8Q9enhIks9rur8cndfJw,0,https://yt3.ggpht.com/ytc/AMLnZu_mwuQN9XlH5rvJNWeZemWpenOALQvG3Sk9Z_6hNw=s176-c-k-c0x00ffffff-no-rj,False,False,1670602649.158818
Ugwem7kMWWDpxN_X9MF4AaABAg,"Avatar??? Ffs. Great list but not to find a spot for Alien, but one for Avatar is a travesty. Avatar is a vapid tech demo.",4 days ago (edited),@lthammox,UC1pPYQ8Tz-fMiejm5bwiKXA,1,https://yt3.ggpht.com/ytc/AMLnZu83PYR0r8Jv1bCMsHkFcvoBpiLe7mwGfCtUzw=s176-c-k-c0x00ffffff-no-rj,False,False,1670602649.15982
UgxQrRcXgtokuXqBIt94AaABAg,"Interstellar is missing, as is Westworld. Demon Seed and Moon.",4 days ago,@danjsilve,UCb950Ym_ryJnaizyS2QYyeg,0,https://yt3.ggpht.com/ytc/AMLnZu84mkGXqdjL3u_xiwLggzLnIWVxJMQAwfGeRhBHvg=s176-c-k-c0x00ffffff-no-rj,False,False,1670602649.160818
UgwrjXQ2AMzvYk8-erJ4AaABAg,Forgot----- The Black Hole 1979,4 days ago,@kingtigertank72,UChdxYc_1rLRfYHq3Sbjldkw,1,https://yt3.ggpht.com/ytc/AMLnZu8b5o03lZK2PykbzSmk9J1KYnYwkMbLlbbpIA=s176-c-k-c0x00ffffff-no-rj,False,False,1670602649.161815
